매장명,승인번호,금액,결제수단,상태,배달여부,승인일시,취소일시
카카온 테스트 매장,25021426600,25000,KAKAOPAY,CANCELED,배달,2025-02-14 11:32:29,2025-02-17 11:32:29
카카온 테스트 매장,25021483236,10000,CARD,APPROVED,매장,2025-02-14 11:50:06,
카카온 테스트 매장,25021428142,5000,CARD,APPROVED,매장,2025-02-14 13:54:50,
카카온 테스트 매장,25021494426,25000,CARD,APPROVED,배달,2025-02-14 14:45:13,
카카온 테스트 매장,25021484782,25000,CARD,CANCELED,매장,2025-02-14 15:21:44,2025-02-15 19:21:44
카카온 테스트 매장,25021425755,25000,KAKAOPAY,APPROVED,매장,2025-02-14 16:15:42,
카카온 테스트 매장,25021414704,25000,KAKAOPAY,APPROVED,매장,2025-02-14 16:50:31,
카카온 테스트 매장,25021483408,15000,KAKAOPAY,APPROVED,매장,2025-02-14 16:59:06,
카카온 테스트 매장,25021457168,40000,CASH,APPROVED,매장,2025-02-14 18:07:46,
카카온 테스트 매장,25021460683,10000,CARD,APPROVED,매장,2025-02-14 19:18:19,
카카온 테스트 매장,25021408918,30000,CARD,APPROVED,매장,2025-02-14 19:54:39,
카카온 테스트 매장,25021439856,10000,CASH,APPROVED,매장,2025-02-14 21:50:23,
카카온 테스트 매장,25021435084,50000,KAKAOPAY,APPROVED,매장,2025-02-14 22:30:23,
카카온 테스트 매장,25021494778,40000,CARD,APPROVED,매장,2025-02-14 22:59:54,
카카온 테스트 매장,25021453592,40000,KAKAOPAY,APPROVED,매장,2025-02-14 23:21:26,
카카온 테스트 매장,25021507927,5000,CASH,APPROVED,매장,2025-02-15 00:26:36,
카카온 테스트 매장,25021538283,50000,CARD,APPROVED,배달,2025-02-15 06:02:31,
카카온 테스트 매장,25021577558,10000,CARD,APPROVED,매장,2025-02-15 06:55:19,
카카온 테스트 매장,25021531908,25000,CARD,APPROVED,배달,2025-02-15 09:41:26,
카카온 테스트 매장,25021546481,15000,CARD,APPROVED,배달,2025-02-15 11:55:30,
카카온 테스트 매장,25021567309,5000,KAKAOPAY,APPROVED,매장,2025-02-15 13:22:27,
카카온 테스트 매장,25021568802,5000,CASH,APPROVED,매장,2025-02-15 14:04:12,
카카온 테스트 매장,25021510753,5000,CARD,APPROVED,매장,2025-02-15 14:32:43,
카카온 테스트 매장,25021556691,5000,KAKAOPAY,APPROVED,매장,2025-02-15 14:43:45,
카카온 테스트 매장,25021593570,25000,KAKAOPAY,CANCELED,배달,2025-02-15 16:32:05,2025-02-18 04:32:05
카카온 테스트 매장,25021551044,10000,KAKAOPAY,CANCELED,매장,2025-02-15 17:16:43,2025-02-17 23:16:43
카카온 테스트 매장,25021504385,10000,KAKAOPAY,APPROVED,매장,2025-02-15 21:28:34,
카카온 테스트 매장,25021585311,40000,KAKAOPAY,APPROVED,매장,2025-02-15 22:05:41,
카카온 테스트 매장,25021510916,15000,CARD,APPROVED,배달,2025-02-15 22:38:29,
카카온 테스트 매장,25021535600,40000,CARD,APPROVED,매장,2025-02-15 22:55:25,
카카온 테스트 매장,25021582394,40000,CARD,APPROVED,매장,2025-02-15 23:09:29,
카카온 테스트 매장,25021605425,40000,KAKAOPAY,APPROVED,매장,2025-02-16 01:51:51,
카카온 테스트 매장,25021660894,50000,KAKAOPAY,APPROVED,매장,2025-02-16 02:08:59,
카카온 테스트 매장,25021681700,50000,KAKAOPAY,APPROVED,매장,2025-02-16 02:33:41,
카카온 테스트 매장,25021653948,15000,KAKAOPAY,APPROVED,매장,2025-02-16 03:09:31,
카카온 테스트 매장,25021620763,40000,CARD,APPROVED,매장,2025-02-16 08:06:44,
카카온 테스트 매장,25021603478,5000,CARD,APPROVED,매장,2025-02-16 10:08:59,
카카온 테스트 매장,25021659689,20000,KAKAOPAY,APPROVED,매장,2025-02-16 12:00:41,
카카온 테스트 매장,25021653669,10000,CARD,APPROVED,배달,2025-02-16 14:08:17,
카카온 테스트 매장,25021624419,15000,KAKAOPAY,APPROVED,매장,2025-02-16 14:22:00,
카카온 테스트 매장,25021619932,10000,CARD,APPROVED,매장,2025-02-16 15:35:56,
카카온 테스트 매장,25021614778,30000,CARD,APPROVED,매장,2025-02-16 16:41:50,
카카온 테스트 매장,25021689481,10000,KAKAOPAY,APPROVED,매장,2025-02-16 23:12:20,
카카온 테스트 매장,25021713811,10000,CARD,APPROVED,매장,2025-02-17 00:07:24,
카카온 테스트 매장,25021704567,15000,CARD,APPROVED,매장,2025-02-17 00:44:54,
카카온 테스트 매장,25021794801,30000,CARD,APPROVED,매장,2025-02-17 01:48:12,
카카온 테스트 매장,25021715363,20000,CASH,APPROVED,매장,2025-02-17 03:35:00,
카카온 테스트 매장,25021797533,15000,KAKAOPAY,APPROVED,매장,2025-02-17 04:59:32,
카카온 테스트 매장,25021780205,5000,KAKAOPAY,APPROVED,배달,2025-02-17 05:04:46,
카카온 테스트 매장,25021736036,25000,CARD,APPROVED,매장,2025-02-17 06:32:54,
카카온 테스트 매장,25021797258,30000,CARD,APPROVED,배달,2025-02-17 07:26:50,
카카온 테스트 매장,25021788374,15000,KAKAOPAY,APPROVED,매장,2025-02-17 09:26:17,
카카온 테스트 매장,25021766995,15000,CARD,APPROVED,배달,2025-02-17 10:13:43,
카카온 테스트 매장,25021746211,30000,KAKAOPAY,APPROVED,매장,2025-02-17 12:45:07,
카카온 테스트 매장,25021777562,20000,KAKAOPAY,APPROVED,매장,2025-02-17 17:59:47,
카카온 테스트 매장,25021723028,50000,CASH,APPROVED,배달,2025-02-17 18:19:05,
카카온 테스트 매장,25021745739,20000,CARD,APPROVED,매장,2025-02-17 19:12:47,
카카온 테스트 매장,25021728193,30000,TRANSFER,APPROVED,매장,2025-02-17 20:39:41,
카카온 테스트 매장,25021725622,25000,KAKAOPAY,APPROVED,매장,2025-02-17 21:35:47,
카카온 테스트 매장,25021739116,10000,KAKAOPAY,APPROVED,매장,2025-02-17 23:45:25,
카카온 테스트 매장,25021865460,15000,CARD,APPROVED,배달,2025-02-18 00:41:53,
카카온 테스트 매장,25021812095,10000,CARD,APPROVED,매장,2025-02-18 01:38:26,
카카온 테스트 매장,25021880166,5000,TRANSFER,APPROVED,매장,2025-02-18 02:10:52,
카카온 테스트 매장,25021873139,15000,CARD,APPROVED,배달,2025-02-18 07:03:45,
카카온 테스트 매장,25021827724,40000,KAKAOPAY,APPROVED,매장,2025-02-18 09:19:26,
카카온 테스트 매장,25021875143,20000,CASH,APPROVED,매장,2025-02-18 11:03:41,
카카온 테스트 매장,25021898944,50000,KAKAOPAY,APPROVED,매장,2025-02-18 12:17:31,
카카온 테스트 매장,25021808781,25000,CASH,APPROVED,배달,2025-02-18 13:39:11,
카카온 테스트 매장,25021857148,50000,CARD,APPROVED,매장,2025-02-18 15:11:14,
카카온 테스트 매장,25021802594,10000,KAKAOPAY,APPROVED,매장,2025-02-18 15:24:14,
카카온 테스트 매장,25021884756,30000,CARD,APPROVED,매장,2025-02-18 16:57:30,
카카온 테스트 매장,25021823380,25000,CARD,APPROVED,매장,2025-02-18 18:16:01,
카카온 테스트 매장,25021890695,15000,CARD,APPROVED,배달,2025-02-18 19:09:37,
카카온 테스트 매장,25021870402,5000,CARD,APPROVED,매장,2025-02-18 19:45:14,
카카온 테스트 매장,25021839772,30000,CASH,APPROVED,매장,2025-02-18 19:51:38,
카카온 테스트 매장,25021869681,15000,CARD,APPROVED,매장,2025-02-18 23:16:39,
카카온 테스트 매장,25021912657,25000,KAKAOPAY,APPROVED,매장,2025-02-19 01:35:01,
카카온 테스트 매장,25021988270,50000,CASH,APPROVED,배달,2025-02-19 01:38:19,
카카온 테스트 매장,25021991590,30000,CARD,APPROVED,배달,2025-02-19 02:30:13,
카카온 테스트 매장,25021999384,50000,TRANSFER,APPROVED,배달,2025-02-19 03:50:54,
카카온 테스트 매장,25021944398,5000,CASH,APPROVED,매장,2025-02-19 04:36:36,
카카온 테스트 매장,25021936481,40000,CARD,APPROVED,매장,2025-02-19 04:45:21,
카카온 테스트 매장,25021941335,15000,CASH,CANCELED,배달,2025-02-19 04:56:33,2025-02-22 02:56:33
카카온 테스트 매장,25021923969,20000,KAKAOPAY,APPROVED,배달,2025-02-19 06:49:33,
카카온 테스트 매장,25021967616,15000,KAKAOPAY,APPROVED,배달,2025-02-19 13:31:27,
카카온 테스트 매장,25021938661,30000,KAKAOPAY,APPROVED,매장,2025-02-19 21:15:24,
카카온 테스트 매장,25021936810,10000,CARD,APPROVED,매장,2025-02-19 22:48:43,
카카온 테스트 매장,25022034537,50000,CASH,APPROVED,매장,2025-02-20 00:27:55,
카카온 테스트 매장,25022028640,40000,CASH,CANCELED,매장,2025-02-20 01:08:03,2025-02-21 22:08:03
카카온 테스트 매장,25022027251,25000,KAKAOPAY,APPROVED,배달,2025-02-20 02:42:32,
카카온 테스트 매장,25022076573,40000,KAKAOPAY,APPROVED,매장,2025-02-20 03:08:49,
카카온 테스트 매장,25022018651,50000,CASH,APPROVED,배달,2025-02-20 03:54:23,
카카온 테스트 매장,25022087600,30000,CARD,APPROVED,배달,2025-02-20 04:09:28,
카카온 테스트 매장,25022058559,40000,KAKAOPAY,APPROVED,매장,2025-02-20 04:58:57,
카카온 테스트 매장,25022080851,15000,CASH,APPROVED,배달,2025-02-20 06:02:05,
카카온 테스트 매장,25022007118,5000,CARD,APPROVED,배달,2025-02-20 06:18:11,
카카온 테스트 매장,25022023452,20000,TRANSFER,APPROVED,매장,2025-02-20 08:27:13,
카카온 테스트 매장,25022044958,40000,CARD,APPROVED,매장,2025-02-20 08:53:08,
카카온 테스트 매장,25022035557,40000,CARD,APPROVED,배달,2025-02-20 10:33:58,
카카온 테스트 매장,25022021860,50000,CARD,APPROVED,매장,2025-02-20 18:27:25,
카카온 테스트 매장,25022197842,25000,CARD,APPROVED,매장,2025-02-21 03:39:37,
카카온 테스트 매장,25022109503,20000,CASH,APPROVED,배달,2025-02-21 06:15:00,
카카온 테스트 매장,25022131887,5000,CARD,APPROVED,배달,2025-02-21 09:03:30,
카카온 테스트 매장,25022172224,5000,KAKAOPAY,APPROVED,매장,2025-02-21 09:10:07,
카카온 테스트 매장,25022179978,40000,CASH,APPROVED,매장,2025-02-21 09:14:44,
카카온 테스트 매장,25022119105,20000,CASH,APPROVED,배달,2025-02-21 12:04:14,
카카온 테스트 매장,25022144863,30000,KAKAOPAY,APPROVED,매장,2025-02-21 12:48:20,
카카온 테스트 매장,25022146831,10000,CARD,APPROVED,매장,2025-02-21 15:33:53,
카카온 테스트 매장,25022198260,50000,CARD,APPROVED,매장,2025-02-21 16:15:19,
카카온 테스트 매장,25022123553,10000,KAKAOPAY,APPROVED,매장,2025-02-21 16:54:05,
카카온 테스트 매장,25022168171,25000,KAKAOPAY,APPROVED,매장,2025-02-21 17:13:53,
카카온 테스트 매장,25022165819,20000,KAKAOPAY,APPROVED,매장,2025-02-21 17:43:06,
카카온 테스트 매장,25022131137,40000,CARD,APPROVED,매장,2025-02-21 18:14:44,
카카온 테스트 매장,25022157583,25000,CARD,APPROVED,배달,2025-02-21 21:29:33,
카카온 테스트 매장,25022217911,50000,CARD,APPROVED,배달,2025-02-22 00:02:51,
카카온 테스트 매장,25022207045,5000,KAKAOPAY,APPROVED,매장,2025-02-22 00:36:39,
카카온 테스트 매장,25022289132,40000,KAKAOPAY,APPROVED,매장,2025-02-22 01:56:37,
카카온 테스트 매장,25022294863,40000,CARD,APPROVED,배달,2025-02-22 09:35:12,
카카온 테스트 매장,25022240257,50000,CARD,APPROVED,매장,2025-02-22 12:18:59,
카카온 테스트 매장,25022220128,5000,CARD,APPROVED,배달,2025-02-22 14:41:43,
카카온 테스트 매장,25022238843,50000,CARD,APPROVED,배달,2025-02-22 16:46:54,
카카온 테스트 매장,25022258949,30000,CARD,APPROVED,배달,2025-02-22 17:22:47,
카카온 테스트 매장,25022250207,10000,CASH,APPROVED,배달,2025-02-22 23:43:13,
카카온 테스트 매장,25022341489,10000,CASH,APPROVED,매장,2025-02-23 02:00:03,
카카온 테스트 매장,25022309818,5000,CARD,APPROVED,매장,2025-02-23 06:17:26,
카카온 테스트 매장,25022359635,30000,CARD,APPROVED,매장,2025-02-23 07:03:59,
카카온 테스트 매장,25022334101,20000,KAKAOPAY,APPROVED,매장,2025-02-23 08:29:20,
카카온 테스트 매장,25022316570,40000,KAKAOPAY,APPROVED,매장,2025-02-23 10:28:22,
카카온 테스트 매장,25022351511,40000,KAKAOPAY,APPROVED,배달,2025-02-23 11:34:21,
카카온 테스트 매장,25022397339,15000,CARD,APPROVED,매장,2025-02-23 12:13:12,
카카온 테스트 매장,25022357137,15000,KAKAOPAY,APPROVED,매장,2025-02-23 14:27:33,
카카온 테스트 매장,25022369971,25000,TRANSFER,CANCELED,매장,2025-02-23 16:31:15,2025-02-26 05:31:15
카카온 테스트 매장,25022356075,50000,KAKAOPAY,APPROVED,매장,2025-02-23 16:55:45,
카카온 테스트 매장,25022383974,15000,CARD,APPROVED,매장,2025-02-23 18:23:29,
카카온 테스트 매장,25022389155,10000,CARD,APPROVED,매장,2025-02-23 19:32:31,
카카온 테스트 매장,25022326198,50000,CARD,APPROVED,배달,2025-02-23 20:57:11,
카카온 테스트 매장,25022336764,20000,KAKAOPAY,APPROVED,매장,2025-02-23 21:30:58,
카카온 테스트 매장,25022387556,50000,CASH,APPROVED,매장,2025-02-23 22:06:29,
카카온 테스트 매장,25022328726,30000,CARD,APPROVED,매장,2025-02-23 22:18:30,
카카온 테스트 매장,25022379425,15000,CARD,APPROVED,배달,2025-02-23 22:59:40,
카카온 테스트 매장,25022329769,25000,KAKAOPAY,APPROVED,매장,2025-02-23 23:43:18,
카카온 테스트 매장,25022421347,50000,CASH,APPROVED,매장,2025-02-24 00:17:37,
카카온 테스트 매장,25022472649,50000,CARD,APPROVED,매장,2025-02-24 00:21:35,
카카온 테스트 매장,25022406110,40000,KAKAOPAY,APPROVED,매장,2025-02-24 02:42:06,
카카온 테스트 매장,25022411253,5000,KAKAOPAY,APPROVED,매장,2025-02-24 03:26:15,
카카온 테스트 매장,25022403697,50000,CASH,APPROVED,배달,2025-02-24 05:49:45,
카카온 테스트 매장,25022403156,10000,CARD,APPROVED,배달,2025-02-24 06:47:33,
카카온 테스트 매장,25022478319,30000,CARD,CANCELED,매장,2025-02-24 11:46:37,2025-02-25 01:46:37
카카온 테스트 매장,25022433964,5000,CASH,APPROVED,매장,2025-02-24 12:57:31,
카카온 테스트 매장,25022405812,25000,CARD,APPROVED,배달,2025-02-24 13:19:22,
카카온 테스트 매장,25022465932,15000,CARD,APPROVED,매장,2025-02-24 17:52:50,
카카온 테스트 매장,25022449997,10000,CASH,APPROVED,매장,2025-02-24 20:52:47,
카카온 테스트 매장,25022433224,20000,CASH,APPROVED,매장,2025-02-24 21:36:56,
카카온 테스트 매장,25022553064,20000,TRANSFER,APPROVED,배달,2025-02-25 00:50:23,
카카온 테스트 매장,25022566229,15000,TRANSFER,APPROVED,매장,2025-02-25 01:24:09,
카카온 테스트 매장,25022581968,10000,CARD,APPROVED,매장,2025-02-25 01:31:43,
카카온 테스트 매장,25022509315,10000,CARD,APPROVED,매장,2025-02-25 02:23:15,
카카온 테스트 매장,25022587437,40000,CASH,APPROVED,매장,2025-02-25 03:00:23,
카카온 테스트 매장,25022569041,50000,KAKAOPAY,APPROVED,매장,2025-02-25 03:04:12,
카카온 테스트 매장,25022518988,30000,CARD,APPROVED,매장,2025-02-25 03:48:27,
카카온 테스트 매장,25022576408,20000,CARD,APPROVED,매장,2025-02-25 03:50:13,
카카온 테스트 매장,25022540219,25000,KAKAOPAY,APPROVED,매장,2025-02-25 06:19:14,
카카온 테스트 매장,25022538597,40000,KAKAOPAY,APPROVED,매장,2025-02-25 07:02:52,
카카온 테스트 매장,25022585844,5000,CARD,APPROVED,매장,2025-02-25 11:36:29,
카카온 테스트 매장,25022511276,15000,CARD,APPROVED,매장,2025-02-25 17:52:50,
카카온 테스트 매장,25022599713,10000,CARD,APPROVED,매장,2025-02-25 18:10:50,
카카온 테스트 매장,25022550392,15000,CARD,APPROVED,배달,2025-02-25 19:07:06,
카카온 테스트 매장,25022587977,10000,CARD,APPROVED,매장,2025-02-25 19:16:17,
카카온 테스트 매장,25022570292,40000,CASH,APPROVED,배달,2025-02-25 22:42:18,
카카온 테스트 매장,25022564355,5000,CASH,APPROVED,매장,2025-02-25 22:55:33,
카카온 테스트 매장,25022566529,50000,CARD,CANCELED,매장,2025-02-25 23:23:23,2025-02-27 13:23:23
카카온 테스트 매장,25022658989,5000,CARD,APPROVED,매장,2025-02-26 02:48:17,
카카온 테스트 매장,25022630734,30000,TRANSFER,APPROVED,매장,2025-02-26 03:03:32,
카카온 테스트 매장,25022674504,10000,CARD,APPROVED,매장,2025-02-26 03:08:11,
카카온 테스트 매장,25022664618,50000,CARD,APPROVED,매장,2025-02-26 03:25:06,
카카온 테스트 매장,25022604734,25000,CASH,APPROVED,매장,2025-02-26 03:45:42,
카카온 테스트 매장,25022691925,30000,CASH,APPROVED,매장,2025-02-26 04:13:46,
카카온 테스트 매장,25022672396,50000,CASH,APPROVED,매장,2025-02-26 07:31:40,
카카온 테스트 매장,25022651398,10000,KAKAOPAY,APPROVED,매장,2025-02-26 10:37:06,
카카온 테스트 매장,25022692381,25000,CARD,APPROVED,매장,2025-02-26 12:56:15,
카카온 테스트 매장,25022686632,20000,CASH,CANCELED,매장,2025-02-26 13:56:34,2025-02-26 19:56:34
카카온 테스트 매장,25022667068,15000,CARD,CANCELED,매장,2025-02-26 15:44:52,2025-02-27 22:44:52
카카온 테스트 매장,25022672170,5000,CASH,APPROVED,매장,2025-02-26 16:21:39,
카카온 테스트 매장,25022641815,10000,TRANSFER,CANCELED,매장,2025-02-26 16:27:56,2025-02-28 04:27:56
카카온 테스트 매장,25022694784,40000,CARD,APPROVED,매장,2025-02-26 19:46:21,
카카온 테스트 매장,25022611145,40000,KAKAOPAY,APPROVED,매장,2025-02-26 23:18:10,
카카온 테스트 매장,25022791862,30000,CARD,APPROVED,배달,2025-02-27 00:11:11,
카카온 테스트 매장,25022769166,20000,CARD,APPROVED,매장,2025-02-27 00:25:29,
카카온 테스트 매장,25022717121,40000,KAKAOPAY,APPROVED,매장,2025-02-27 00:37:04,
카카온 테스트 매장,25022718335,50000,CARD,APPROVED,매장,2025-02-27 05:18:05,
카카온 테스트 매장,25022704480,20000,KAKAOPAY,APPROVED,배달,2025-02-27 05:34:03,
카카온 테스트 매장,25022741282,5000,CARD,APPROVED,매장,2025-02-27 05:37:57,
카카온 테스트 매장,25022718830,5000,CARD,APPROVED,매장,2025-02-27 05:57:35,
카카온 테스트 매장,25022735280,20000,CARD,APPROVED,매장,2025-02-27 09:08:12,
카카온 테스트 매장,25022701681,10000,KAKAOPAY,APPROVED,매장,2025-02-27 09:32:15,
카카온 테스트 매장,25022725006,40000,CARD,APPROVED,매장,2025-02-27 11:29:36,
카카온 테스트 매장,25022780731,50000,CARD,APPROVED,매장,2025-02-27 12:53:55,
카카온 테스트 매장,25022745000,10000,KAKAOPAY,APPROVED,매장,2025-02-27 16:34:01,
카카온 테스트 매장,25022778848,50000,CASH,APPROVED,매장,2025-02-27 22:03:44,
카카온 테스트 매장,25022710852,40000,KAKAOPAY,APPROVED,배달,2025-02-27 23:03:53,
카카온 테스트 매장,25022761002,25000,CARD,APPROVED,매장,2025-02-27 23:57:45,
카카온 테스트 매장,25022873168,30000,KAKAOPAY,CANCELED,매장,2025-02-28 00:01:25,2025-02-28 11:01:25
카카온 테스트 매장,25022834804,30000,CARD,APPROVED,매장,2025-02-28 00:37:28,
카카온 테스트 매장,25022875028,40000,KAKAOPAY,APPROVED,배달,2025-02-28 02:14:24,
카카온 테스트 매장,25022814778,40000,TRANSFER,APPROVED,매장,2025-02-28 02:22:18,
카카온 테스트 매장,25022867171,10000,KAKAOPAY,APPROVED,배달,2025-02-28 10:05:10,
카카온 테스트 매장,25022814962,50000,TRANSFER,CANCELED,매장,2025-02-28 10:06:23,2025-03-03 08:06:23
카카온 테스트 매장,25022831919,30000,CARD,CANCELED,매장,2025-02-28 10:14:50,2025-03-01 04:14:50
카카온 테스트 매장,25022874348,50000,KAKAOPAY,APPROVED,매장,2025-02-28 11:49:19,
